transaction_id,customer_id,merchant_id,merchant_name,merchant_category,amount,currency,timestamp,payment_method,device_id,country,account_age_days,transaction_velocity,amount_vs_customer_baseline,amount_vs_merchant_baseline,transactions_last_5m,transactions_last_1h,transactions_last_24h,failed_attempts,new_device,new_location,distance_from_previous,historical_transaction_count,historical_avg_amount,historical_std_amount,fraud_label
TXN_000010,CUST_0151,MER_0040,NexGen,Groceries,6781.71,INR,2024-01-01 12:16:56,wallet,DEV_6ac2e49e,IN,1243,0.9047619047619048,0.0,1.3694157271701644,1,1,1,0,False,0,0.0,0,6781.71,0.0,0
TXN_000011,CUST_0080,MER_0004,MegaStore,Fuel,977.35,INR,2024-01-01 12:58:59,net_banking,DEV_ece01cb1,IN,678,0.8787878787878788,0.0,-0.2967378752232045,1,1,1,0,False,0,0.0,0,977.35,0.0,0
TXN_000012,CUST_0093,MER_0012,TravelHub,Restaurant,375.21,INR,2024-01-01 13:50:49,debit_card,DEV_fae98a5c,CH,1599,0.8888888888888888,0.0,-0.3452079437509923,1,1,1,0,False,1,0.0,0,375.21,0.0,0
TXN_000013,CUST_0110,MER_0001,GlobalShop,Electronics,2020.79,INR,2024-01-01 13:52:18,upi,DEV_0e45f403,IN,480,0.913793103448276,0.0,-0.1469675837861684,1,1,1,0,False,0,0.0,0,2020.79,0.0,0
TXN_000014,CUST_0060,MER_0002,PayEase,Restaurant,797.4,USD,2024-01-01 14:56:28,net_banking,DEV_977e3845,IN,1102,0.9090909090909092,0.0,-0.4689439485318226,1,1,1,1,False,0,0.0,0,797.4,0.0,0
TXN_000015,CUST_0163,MER_0041,VibeMart,Electronics,466.63,INR,2024-01-01 15:23:55,upi,DEV_61fa2454,IN,1585,0.9285714285714286,0.0,-0.3499574932018688,1,1,1,1,False,0,0.0,0,466.63,0.0,0
TXN_000016,CUST_0184,MER_0005,NetBuy,Entertainment,4778.76,INR,2024-01-01 16:19:31,upi,DEV_bf52b8bd,US,1309,0.9361702127659576,0.0,0.9531969695563808,1,1,1,0,False,1,0.0,0,4778.76,0.0,0
TXN_000017,CUST_0197,MER_0027,OceanView,Healthcare,2338.15,INR,2024-01-01 17:02:55,credit_card,DEV_019b6432,GB,109,0.8125,0.0,-0.1053829647222985,1,1,1,0,False,0,0.0,0,2338.15,0.0,0
TXN_000018,CUST_0127,MER_0007,SmartPay,Healthcare,3639.41,INR,2024-01-01 18:35:25,wallet,DEV_e1963347,IN,953,0.9433962264150942,0.0,0.587174083729292,1,1,1,1,False,0,0.0,0,3639.41,0.0,0
TXN_000019,CUST_0195,MER_0001,GlobalShop,Electronics,983.06,EUR,2024-01-01 18:40:04,upi,DEV_1874f267,SG,172,0.9166666666666669,0.0,-0.3497639440470033,1,1,1,0,False,0,0.0,0,983.06,0.0,0
TXN_000020,CUST_0043,MER_0036,RoyalMart,Utilities,9741.94,USD,2024-01-01 19:45:11,net_banking,DEV_e82d512c,US,849,0.9310344827586206,0.0,2.9701533824587183,1,1,1,0,False,0,0.0,0,9741.94,0.0,1
TXN_000021,CUST_0031,MER_0010,FreshBasket,Groceries,955.54,USD,2024-01-01 19:52:19,credit_card,DEV_3e2ef0f8,AE,894,0.8461538461538461,0.0,-0.3411666563125208,1,1,1,0,False,0,0.0,0,955.54,0.0,0
TXN_000022,CUST_0100,MER_0022,BlueStar,Restaurant,2670.77,USD,2024-01-01 20:47:39,wallet,DEV_50231779,GB,1790,0.8999999999999999,0.0,0.0677671787155067,1,1,1,0,False,0,0.0,0,2670.77,0.0,0
TXN_000023,CUST_0060,MER_0049,GridMart,Online Services,1087.07,INR,2024-01-01 21:40:50,net_banking,DEV_977e3845,IN,1102,1.818181818181818,10.0,-0.2373302851417533,1,1,2,0,False,0,0.0,1,797.4,0.0,0
TXN_000024,CUST_0041,MER_0046,EdgeMart,Utilities,292.81,USD,2024-01-01 22:30:53,net_banking,DEV_35801b50,IN,121,0.8727272727272728,0.0,-0.4072526372963058,1,1,1,0,False,0,0.0,0,292.81,0.0,0
TXN_000025,CUST_0096,MER_0001,GlobalShop,Electronics,346.08,USD,2024-01-01 22:49:19,credit_card,DEV_6d866430,US,61,0.9130434782608696,0.0,-0.474244517567039,1,1,1,0,False,0,0.0,0,346.08,0.0,0
TXN_000026,CUST_0104,MER_0037,StarBuy,Healthcare,162.02,USD,2024-01-01 23:55:05,credit_card,DEV_6e8b281a,IN,727,0.9344262295081968,0.0,-0.5960528667399675,1,1,1,0,False,0,0.0,0,162.02,0.0,0
TXN_000027,CUST_0089,MER_0012,TravelHub,Restaurant,13804.47,INR,2024-01-02 02:19:39,upi,DEV_0aa8a0de,IN,689,0.8723404255319149,0.0,1.7359572986330354,1,1,1,0,True,0,0.0,0,13804.47,0.0,1
TXN_000028,CUST_0003,MER_0037,StarBuy,Healthcare,1013.71,INR,2024-01-02 02:49:16,debit_card,DEV_3dd90be0,IN,1610,0.9298245614035088,0.0,-0.2553571006928721,1,1,1,0,False,0,0.0,0,1013.71,0.0,0
TXN_000029,CUST_0137,MER_0018,SafeBank,Fashion,3702.56,INR,2024-01-02 05:05:05,credit_card,DEV_57183643,IN,397,0.8888888888888888,0.0,0.0049169442983689,1,1,1,0,False,0,0.0,0,3702.56,0.0,0
TXN_000030,CUST_0032,MER_0040,NexGen,Groceries,613.71,INR,2024-01-02 05:34:33,debit_card,DEV_69b5b1e2,IN,1152,0.85,0.0,-0.5299120252286222,1,1,1,0,False,0,0.0,0,613.71,0.0,0
TXN_000031,CUST_0083,MER_0020,ValueMax,Groceries,590.04,INR,2024-01-02 06:45:11,wallet,DEV_3c105787,IN,823,0.8392857142857143,0.0,-0.410359753937777,1,1,1,0,False,0,0.0,0,590.04,0.0,0
TXN_000032,CUST_0189,MER_0015,HealthPlus,Entertainment,53.17,INR,2024-01-02 07:26:11,upi,DEV_53dd57a7,SG,1738,0.8813559322033898,0.0,-0.687024778058091,1,1,1,0,False,0,0.0,0,53.17,0.0,0
TXN_000033,CUST_0012,MER_0000,QuickMart,Groceries,655.28,INR,2024-01-02 09:19:57,net_banking,DEV_9fa5e97b,IN,1308,0.8490566037735848,0.0,-0.3422044585924003,1,1,1,0,False,0,0.0,0,655.28,0.0,0
TXN_000034,CUST_0049,MER_0041,VibeMart,Electronics,198.28,INR,2024-01-02 10:12:44,upi,DEV_1b73b3c0,IN,478,0.9047619047619048,0.0,-0.3967749508845319,1,1,1,0,False,0,0.0,0,198.28,0.0,0
TXN_000035,CUST_0197,MER_0029,DeepDiscount,Online Services,3022.5,INR,2024-01-02 11:27:35,credit_card,DEV_019b6432,GB,109,1.625,10.0,0.0309837857800736,1,1,2,0,False,0,0.0,1,2338.15,0.0,0
TXN_000036,CUST_0042,MER_0021,SpeedMart,Electronics,578.3,USD,2024-01-02 12:02:11,upi,DEV_5ff651b8,GB,1409,0.8648648648648649,0.0,-0.321530257635165,1,1,1,0,False,0,0.0,0,578.3,0.0,0
TXN_000037,CUST_0098,MER_0041,VibeMart,Electronics,452.94,USD,2024-01-02 12:06:55,credit_card,DEV_7b800e7a,US,1343,0.921875,0.0,-0.352345907569954,1,1,1,0,False,0,0.0,0,452.94,0.0,0
TXN_000038,CUST_0102,MER_0044,NovaStore,Fuel,2973.13,INR,2024-01-02 12:07:53,credit_card,DEV_3f47ed6a,TH,212,0.8888888888888888,0.0,0.0275481307243791,1,1,1,0,False,1,0.0,0,2973.13,0.0,0
TXN_000039,CUST_0013,MER_0012,TravelHub,Restaurant,2060.52,USD,2024-01-02 12:27:03,debit_card,DEV_3b2d6505,US,704,0.8813559322033898,0.0,-0.0840313342697382,1,1,1,0,False,0,0.0,0,2060.52,0.0,0
TXN_000040,CUST_0193,MER_0001,GlobalShop,Electronics,433.08,INR,2024-01-02 12:43:07,debit_card,DEV_f10a5401,IN,696,0.8656716417910448,0.0,-0.4572427123357239,1,1,1,0,False,0,0.0,0,433.08,0.0,0
TXN_000041,CUST_0075,MER_0039,CoreMart,Online Services,124.36,INR,2024-01-02 13:09:23,debit_card,DEV_c9013581,JP,1164,0.92,10.0,-0.3847046162575684,1,1,1,0,False,1,6819.818681607306,1,102.27,0.0,0
TXN_000042,CUST_0114,MER_0020,ValueMax,Groceries,156.95,INR,2024-01-02 14:36:14,credit_card,DEV_991e542e,US,927,0.8448275862068966,0.0,-0.5065702986005212,1,1,1,0,False,1,0.0,0,156.95,0.0,0
TXN_000043,CUST_0076,MER_0047,WavePay,Healthcare,76.6,EUR,2024-01-02 15:10:47,wallet,DEV_449e982e,GB,1780,0.925,0.0,-0.3741348012027368,1,1,1,0,False,0,0.0,0,76.6,0.0,0
TXN_000044,CUST_0165,MER_0034,PowerShop,Fuel,6810.5,INR,2024-01-02 15:45:22,wallet,DEV_d7915ee9,IN,1553,0.8888888888888888,0.0,0.346450851141688,1,1,1,0,False,0,0.0,0,6810.5,0.0,1
TXN_000045,CUST_0090,MER_0003,SwiftPay,Travel,2680.32,INR,2024-01-02 16:33:45,credit_card,DEV_3ef9c540,IN,1338,0.8260869565217391,0.0,0.0328438432394311,1,1,1,0,False,0,0.0,0,2680.32,0.0,0
TXN_000046,CUST_0096,MER_0038,PeakShop,Fashion,389.33,INR,2024-01-02 17:38:06,debit_card,DEV_6d866430,US,61,1.826086956521739,10.0,-0.2523934536341185,1,1,2,0,False,0,0.0,1,346.08,0.0,0
TXN_000047,CUST_0149,MER_0018,SafeBank,Fashion,2036.25,USD,2024-01-02 17:42:01,wallet,DEV_9b06d915,US,275,0.8928571428571428,0.0,-0.1199036849024567,1,1,1,0,False,0,0.0,0,2036.25,0.0,0
TXN_000048,CUST_0034,MER_0021,SpeedMart,Electronics,229.8,USD,2024-01-02 18:01:21,net_banking,DEV_14b93ff4,US,441,0.8636363636363636,0.0,-0.361311830715068,1,1,1,0,False,0,0.0,0,229.8,0.0,0
TXN_000049,CUST_0036,MER_0036,RoyalMart,Utilities,173.03,INR,2024-01-02 18:07:18,upi,DEV_279624d2,IN,1475,0.7692307692307692,0.0,-0.766308553907532,1,1,1,0,False,0,0.0,0,173.03,0.0,0
TXN_000050,CUST_0021,MER_0001,GlobalShop,Electronics,1027.95,EUR,2024-01-02 19:35:41,debit_card,DEV_f5e533ff,SG,68,0.90625,0.0,-0.340991403393742,1,1,1,0,False,0,0.0,0,1027.95,0.0,0
TXN_000051,CUST_0131,MER_0010,FreshBasket,Groceries,1830.3,USD,2024-01-02 22:04:07,credit_card,DEV_c2aba92b,CA,1537,0.8857142857142857,0.0,-0.1255950931188554,1,1,1,0,False,1,0.0,0,1830.3,0.0,0
TXN_000052,CUST_0114,MER_0041,VibeMart,Electronics,121.47,USD,2024-01-02 23:41:09,credit_card,DEV_a4d8a40b,IN,927,1.6896551724137931,-10.0,-0.4101755431133577,1,1,2,0,False,0,19467.99504622908,1,156.95,0.0,0
TXN_000053,CUST_0119,MER_0005,NetBuy,Entertainment,2542.37,USD,2024-01-02 23:54:46,debit_card,DEV_dfce6065,SG,752,0.8695652173913044,0.0,0.1748790038513531,1,1,1,0,True,0,0.0,0,2542.37,0.0,1
TXN_000054,CUST_0001,MER_0023,GoldLine,Travel,870.94,EUR,2024-01-03 01:57:45,upi,DEV_89f3f736,SG,827,0.9534883720930232,0.0,-0.2882238639418066,1,1,1,0,False,0,0.0,0,870.94,0.0,0
TXN_000055,CUST_0012,MER_0022,BlueStar,Restaurant,1455.05,INR,2024-01-03 03:42:37,debit_card,DEV_0096b008,IN,1308,1.6981132075471697,10.0,-0.2579687843741827,1,1,2,0,True,0,0.0,1,655.28,0.0,1
TXN_000056,CUST_0103,MER_0020,ValueMax,Groceries,756.04,INR,2024-01-03 05:33:54,credit_card,DEV_874f211f,IN,120,0.873015873015873,0.0,-0.3734830068089689,1,1,1,0,False,0,0.0,0,756.04,0.0,0
TXN_000057,CUST_0196,MER_0039,CoreMart,Online Services,1922.47,INR,2024-01-03 06:20:38,credit_card,DEV_9ebd9e83,AE,976,0.875,0.0,-0.0753535121849145,1,1,1,0,False,0,0.0,0,1922.47,0.0,0
TXN_000058,CUST_0019,MER_0037,StarBuy,Healthcare,284.62,INR,2024-01-03 06:25:39,upi,DEV_1b8103c6,IN,70,0.875,0.0,-0.5470100214354859,1,1,1,0,False,0,0.0,0,284.62,0.0,0
TXN_000059,CUST_0022,MER_0028,SkyHigh,Fashion,244.78,USD,2024-01-03 06:58:58,net_banking,DEV_11821a98,US,527,0.8333333333333334,0.0,-0.4752550768732682,1,1,1,0,False,0,0.0,0,244.78,0.0,0
TXN_000060,CUST_0017,MER_0042,ZenShop,Restaurant,194.45,INR,2024-01-03 10:50:37,credit_card,DEV_587dee04,IN,1180,0.9056603773584904,0.0,-0.2860745637195693,1,1,1,0,False,0,0.0,0,194.45,0.0,0
TXN_000061,CUST_0036,MER_0044,NovaStore,Fuel,120.85,INR,2024-01-03 12:47:29,credit_card,DEV_279624d2,IN,1475,1.5384615384615383,-10.0,-0.5432720992696662,1,1,2,0,False,0,0.0,1,173.03,0.0,0
TXN_000062,CUST_0120,MER_0044,NovaStore,Fuel,1676.29,USD,2024-01-03 12:56:37,debit_card,DEV_62752caf,SG,345,0.8999999999999999,0.0,-0.2319854729419782,1,1,1,0,False,0,0.0,0,1676.29,0.0,0
TXN_000063,CUST_0069,MER_0029,DeepDiscount,Online Services,7684.59,USD,2024-01-03 12:57:21,upi,DEV_887bffea,AE,1031,0.8461538461538461,0.0,0.613626985560061,1,1,1,0,False,1,0.0,0,7684.59,0.0,0
TXN_000064,CUST_0167,MER_0027,OceanView,Healthcare,38.93,INR,2024-01-03 12:58:49,credit_card,DEV_218ce8d1,IN,398,0.8787878787878788,-10.0,-0.4514446391149731,1,1,1,1,False,0,3129.1173659675983,1,77.84,0.0,0
TXN_000065,CUST_0125,MER_0010,FreshBasket,Groceries,1148.4,INR,2024-01-03 15:52:00,net_banking,DEV_e1d4d78f,IN,697,0.9302325581395348,0.0,-0.2936391840029384,1,1,1,0,False,0,0.0,0,1148.4,0.0,0
TXN_000066,CUST_0067,MER_0033,CrystalClear,Travel,1588.89,USD,2024-01-03 16:26:43,upi,DEV_f370374c,US,569,0.8999999999999999,0.0,-0.1226097605484611,1,1,1,0,False,0,0.0,0,1588.89,0.0,0
TXN_000067,CUST_0063,MER_0007,SmartPay,Healthcare,435.15,USD,2024-01-03 16:40:27,credit_card,DEV_2eae981f,US,1112,0.8524590163934426,0.0,-0.5858349628308614,1,1,1,0,False,0,0.0,0,435.15,0.0,0
TXN_000068,CUST_0161,MER_0035,EliteStore,Entertainment,4130.87,USD,2024-01-03 17:10:50,debit_card,DEV_9ee88e50,US,781,0.8214285714285714,0.0,0.2179011339869522,1,1,1,0,False,0,0.0,0,4130.87,0.0,0
TXN_000069,CUST_0192,MER_0013,FuelStop,Travel,2424.92,USD,2024-01-03 17:12:54,net_banking,DEV_92a2342e,HK,1577,0.823529411764706,0.0,0.0867941362854019,1,1,1,0,False,1,0.0,0,2424.92,0.0,0
TXN_000070,CUST_0137,MER_0025,DigiPay,Entertainment,2232.8,INR,2024-01-03 17:35:04,credit_card,DEV_d66f956d,SG,397,0.8888888888888888,-10.0,-0.0924382726033681,1,1,1,0,False,1,3490.151379238441,1,3702.56,0.0,0
TXN_000071,CUST_0147,MER_0028,SkyHigh,Fashion,1192.85,USD,2024-01-03 19:32:39,upi,DEV_cd2c8d4c,US,252,0.8541666666666667,0.0,-0.2291709753670102,1,1,1,0,False,0,0.0,0,1192.85,0.0,0
TXN_000072,CUST_0131,MER_0016,StyleHub,Utilities,2391.48,USD,2024-01-03 19:36:46,debit_card,DEV_c2aba92b,US,1537,1.7714285714285714,10.0,-0.0606820981502555,1,1,2,0,False,0,2415.0090186167004,1,1830.3,0.0,0
TXN_000073,CUST_0047,MER_0015,HealthPlus,Entertainment,294.09,USD,2024-01-03 21:17:27,credit_card,DEV_ff36d4aa,US,1553,0.8709677419354839,0.0,-0.6175438609553089,1,1,1,0,False,0,0.0,0,294.09,0.0,0
TXN_000074,CUST_0039,MER_0027,OceanView,Healthcare,523.95,INR,2024-01-03 23:22:54,credit_card,DEV_d2c98370,SG,923,0.8695652173913044,0.0,-0.3784429979871406,1,1,1,0,False,0,0.0,0,523.95,0.0,0
TXN_000075,CUST_0140,MER_0029,DeepDiscount,Online Services,4150.15,USD,2024-01-03 23:37:35,credit_card,DEV_dffccc0b,GB,1132,0.8771929824561404,0.0,0.1719114822063336,1,1,1,0,False,0,0.0,0,4150.15,0.0,0
TXN_000076,CUST_0098,MER_0048,LinkShop,Fashion,4183.59,USD,2024-01-04 01:58:39,credit_card,DEV_49dfdf8a,US,1343,0.921875,10.0,0.6205440692951072,1,1,1,0,True,0,0.0,1,452.94,0.0,1
TXN_000077,CUST_0170,MER_0027,OceanView,Healthcare,1605.59,USD,2024-01-04 02:58:25,upi,DEV_7fa4699d,GB,1032,0.9761904761904762,0.0,-0.2156425049981737,1,1,1,0,False,0,0.0,0,1605.59,0.0,0
TXN_000078,CUST_0110,MER_0017,CloudPay,Healthcare,1011.9,INR,2024-01-04 06:58:31,upi,DEV_6a93d552,IN,480,0.913793103448276,-10.0,-0.2679034469095818,1,1,1,0,False,0,0.0,1,2020.79,0.0,0
TXN_000079,CUST_0064,MER_0015,HealthPlus,Entertainment,111.0,USD,2024-01-04 09:52:05,debit_card,DEV_b09c052d,US,192,0.8474576271186441,-1.2593131529663568,-0.6703467046891142,1,1,1,0,False,1,16664.03188727146,2,134.17000000000002,18.398918446473985,0
TXN_000080,CUST_0065,MER_0013,FuelStop,Travel,1559.77,INR,2024-01-04 11:13:19,upi,DEV_7b8e056f,IN,286,0.8529411764705883,0.0,-0.1471671962082937,1,1,1,0,False,0,0.0,0,1559.77,0.0,0
TXN_000081,CUST_0027,MER_0034,PowerShop,Fuel,2324.86,INR,2024-01-04 11:30:21,net_banking,DEV_aa4ce11d,GB,456,0.890625,0.0,-0.1377258688619062,1,1,1,0,False,0,0.0,0,2324.86,0.0,0
TXN_000082,CUST_0073,MER_0035,EliteStore,Entertainment,86.02,INR,2024-01-04 11:43:17,credit_card,DEV_1f27ae4f,IN,1494,0.9302325581395348,0.0,-0.4144473548587091,1,1,1,0,False,0,0.0,0,86.02,0.0,0
TXN_000083,CUST_0021,MER_0040,NexGen,Groceries,876.77,EUR,2024-01-04 12:00:05,credit_card,DEV_43aed6d2,SG,68,0.90625,-10.0,-0.4489072978378919,1,1,1,0,False,0,0.0,1,1027.95,0.0,0
TXN_000084,CUST_0165,MER_0041,VibeMart,Electronics,966.48,INR,2024-01-04 13:08:43,wallet,DEV_d7915ee9,IN,1553,0.8888888888888888,-10.0,-0.2627515821801465,1,1,1,0,False,0,0.0,1,6810.5,0.0,0
TXN_000085,CUST_0031,MER_0013,FuelStop,Travel,224.48,INR,2024-01-04 13:47:51,credit_card,DEV_3e2ef0f8,CA,894,0.8461538461538461,-10.0,-0.5082678465758679,1,1,1,0,False,1,18137.99099404341,1,955.54,0.0,0
TXN_000086,CUST_0074,MER_0024,SilverEdge,Fuel,415.19,EUR,2024-01-04 13:48:38,debit_card,DEV_edf1fa5b,GB,1726,0.8448275862068966,10.0,-0.3988454387279258,1,1,1,0,False,0,15872.429465270909,1,374.16,0.0,0
TXN_000087,CUST_0128,MER_0028,SkyHigh,Fashion,220.49,USD,2024-01-04 14:14:59,credit_card,DEV_203148ee,CH,907,0.8913043478260869,0.0,-0.4815598674747923,1,1,1,0,False,1,0.0,0,220.49,0.0,1
TXN_000088,CUST_0121,MER_0017,CloudPay,Healthcare,14.73,INR,2024-01-04 14:16:46,upi,DEV_58c686bc,IN,1584,0.9285714285714286,0.0,-0.4943399085854396,1,1,1,1,False,0,0.0,0,14.73,0.0,0
TXN_000089,CUST_0109,MER_0021,SpeedMart,Electronics,4786.86,EUR,2024-01-04 14:55:59,upi,DEV_c210f859,SG,1533,0.896551724137931,0.0,0.1588804660410369,1,1,1,0,False,0,0.0,0,4786.86,0.0,0
TXN_000090,CUST_0035,MER_0042,ZenShop,Restaurant,746.2,INR,2024-01-04 15:26:24,debit_card,DEV_6e56e4d0,SG,783,0.9333333333333332,0.0,-0.233603558891135,1,1,1,0,False,0,0.0,0,746.2,0.0,0
TXN_000091,CUST_0103,MER_0010,FreshBasket,Groceries,235.54,INR,2024-01-04 16:02:21,credit_card,DEV_874f211f,IN,120,0.873015873015873,-10.0,-0.5185999242939546,1,1,1,0,False,0,0.0,1,756.04,0.0,0
TXN_000092,CUST_0154,MER_0040,NexGen,Groceries,446.91,INR,2024-01-04 16:12:40,upi,DEV_ca05fe39,IN,880,0.9555555555555556,0.0,-0.5812751687273443,1,1,1,0,False,0,0.0,0,446.91,0.0,0
TXN_000093,CUST_0191,MER_0011,TechZone,Electronics,179.48,INR,2024-01-04 16:20:08,upi,DEV_d675b4fc,IN,684,0.9090909090909092,0.0,-0.5477348634195599,1,1,1,0,False,0,0.0,0,179.48,0.0,0
TXN_000094,CUST_0070,MER_0019,GreenMart,Online Services,1616.81,INR,2024-01-04 16:42:40,debit_card,DEV_48ce5022,IN,793,0.8679245283018868,0.0,-0.1856096182308117,1,1,1,0,False,0,0.0,0,1616.81,0.0,0
TXN_000095,CUST_0187,MER_0046,EdgeMart,Utilities,515.84,INR,2024-01-04 17:12:59,credit_card,DEV_7f585523,IN,1538,0.8630136986301369,0.0,-0.3622677781405575,1,1,1,0,False,0,0.0,0,515.84,0.0,0
TXN_000096,CUST_0012,MER_0010,FreshBasket,Groceries,1234.78,INR,2024-01-04 17:14:33,credit_card,DEV_9fa5e97b,IN,1308,0.8490566037735848,0.3176087737795159,-0.2723521205470547,1,1,1,0,False,0,0.0,2,1055.165,565.5227903895651,0
TXN_000097,CUST_0176,MER_0020,ValueMax,Groceries,514.39,USD,2024-01-04 18:23:52,credit_card,DEV_ac3e557d,IN,668,0.8028169014084506,0.0,-0.4271653317708755,1,1,1,0,False,0,0.0,0,514.39,0.0,0
TXN_000098,CUST_0061,MER_0036,RoyalMart,Utilities,4014.13,INR,2024-01-04 23:30:49,credit_card,DEV_75687de7,GB,1396,0.8571428571428571,0.0,0.7335617493742841,1,1,1,0,False,0,0.0,0,4014.13,0.0,0
TXN_000099,CUST_0128,MER_0022,BlueStar,Restaurant,2064.76,INR,2024-01-05 00:10:26,credit_card,DEV_203148ee,IN,907,1.7826086956521738,10.0,-0.0946051199979985,1,1,2,0,False,0,8373.09427750578,1,220.49,0.0,0
TXN_000100,CUST_0020,MER_0025,DigiPay,Entertainment,13853.84,INR,2024-01-05 00:29:18,credit_card,DEV_3567e82c,IN,1689,0.896551724137931,0.0,1.4943608849605026,1,1,1,0,False,0,0.0,0,13853.84,0.0,0
TXN_000101,CUST_0190,MER_0039,CoreMart,Online Services,1767.55,INR,2024-01-05 02:59:41,upi,DEV_0142ac17,IN,208,0.8032786885245902,0.0,-0.1020063159860922,1,1,1,0,False,0,0.0,0,1767.55,0.0,0
TXN_000102,CUST_0030,MER_0034,PowerShop,Fuel,362.37,INR,2024-01-05 07:56:19,upi,DEV_c0e3e261,US,383,0.823529411764706,0.0,-0.3495556124971186,1,1,1,0,False,0,0.0,0,362.37,0.0,0
TXN_000103,CUST_0066,MER_0039,CoreMart,Online Services,491.68,USD,2024-01-05 09:27:36,debit_card,DEV_89b13bf8,IN,292,0.9019607843137256,0.0,-0.3215100132866894,1,1,1,0,False,0,0.0,0,491.68,0.0,0
TXN_000104,CUST_0066,MER_0009,PrimeMart,Online Services,750.09,INR,2024-01-05 11:02:24,debit_card,DEV_89b13bf8,IN,292,1.803921568627451,10.0,-0.2787231060385299,1,1,2,0,False,0,0.0,1,491.68,0.0,0
TXN_000105,CUST_0125,MER_0002,PayEase,Restaurant,470.38,INR,2024-01-05 13:33:42,debit_card,DEV_9055c4d3,IN,697,0.9302325581395348,-10.0,-0.5468966151205248,1,1,1,0,False,0,0.0,1,1148.4,0.0,0
TXN_000106,CUST_0126,MER_0017,CloudPay,Healthcare,129.7,EUR,2024-01-05 13:44:06,net_banking,DEV_ff9aa409,GB,461,0.8615384615384615,0.0,-0.4682326249739457,1,1,1,0,False,0,0.0,0,129.7,0.0,0
TXN_000107,CUST_0185,MER_0019,GreenMart,Online Services,1249.36,USD,2024-01-05 13:54:15,credit_card,DEV_c65056ff,SG,1671,0.9387755102040816,0.0,-0.2371649673005136,1,1,1,0,False,1,0.0,0,1249.36,0.0,0
TXN_000108,CUST_0197,MER_0040,NexGen,Groceries,5045.23,USD,2024-01-05 14:46:47,credit_card,DEV_019b6432,GB,109,0.8125,4.8870909983545605,0.8346970735570896,1,1,1,0,False,0,0.0,2,2680.325,483.90852570501386,0
TXN_000109,CUST_0037,MER_0001,GlobalShop,Electronics,8305.82,INR,2024-01-05 15:03:24,credit_card,DEV_b9144a8c,IN,284,0.9074074074074076,0.0,1.0812721395813305,1,1,1,0,False,0,0.0,0,8305.82,0.0,0
